"","id","ResourceID","GeoUnit","Geo","Period","Duration","Label1","Label2","Label3","Label4","Label5","Label6","Value","Unit","Measure","Multiplier","NullReason","Status"
"138","eefe9433-a67c-4287-9ac1-ce01dd807800","CPWEE1",NA,NA,"2013-08-25","P7D","Total",NA,NA,NA,NA,NA,621,"Number","Registered deaths",0,NA,NA
"139","35ff52bb-7158-4a5a-af6a-ba1989ddde91","CPWEE1",NA,NA,"2013-08-18","P7D","Total",NA,NA,NA,NA,NA,614,"Number","Registered deaths",0,NA,NA
"140","ef59135c-0623-4b2c-8ea4-3b84e835b8c3","CPWEE1",NA,NA,"2013-09-01","P7D","Total",NA,NA,NA,NA,NA,576,"Number","Registered deaths",0,NA,NA
"141","4e5d077a-9a62-465e-964d-b8bab9d16c02","CPWEE1",NA,NA,"2013-09-15","P7D","Total",NA,NA,NA,NA,NA,664,"Number","Registered deaths",0,NA,NA
"142","7a16f7bb-179f-40b3-8e71-746a57a88d70","CPWEE1",NA,NA,"2013-09-08","P7D","Total",NA,NA,NA,NA,NA,597,"Number","Registered deaths",0,NA,NA
"143","9dae8003-66f7-483e-8ee9-06ea71924989","CPWEE1",NA,NA,"2013-10-06","P7D","Total",NA,NA,NA,NA,NA,556,"Number","Registered deaths",0,NA,NA
"144","9e5fdee0-1277-4f6f-89cf-bcfb619c4660","CPWEE1",NA,NA,"2013-09-22","P7D","Total",NA,NA,NA,NA,NA,635,"Number","Registered deaths",0,NA,NA
"145","acae79ae-07ea-4c08-9d8a-5ee806e2db9a","CPWEE1",NA,NA,"2013-09-29","P7D","Total",NA,NA,NA,NA,NA,598,"Number","Registered deaths",0,NA,NA
"146","8346c10f-06a4-4f78-85c0-5fbdb2623297","CPWEE1",NA,NA,"2013-10-13","P7D","Total",NA,NA,NA,NA,NA,592,"Number","Registered deaths",0,NA,NA
"147","8d240820-8aff-420f-9525-59fb9ff7eb1e","CPWEE1",NA,NA,"2013-10-20","P7D","Total",NA,NA,NA,NA,NA,579,"Number","Registered deaths",0,NA,NA
"148","e35e1c69-5579-4422-9c02-5c9fc5aa231d","CPWEE1",NA,NA,"2013-11-03","P7D","Total",NA,NA,NA,NA,NA,559,"Number","Registered deaths",0,NA,NA
"149","2b903e7b-5c6c-4857-a0e8-69cf4c9ea1bc","CPWEE1",NA,NA,"2013-11-10","P7D","Total",NA,NA,NA,NA,NA,580,"Number","Registered deaths",0,NA,NA
"150","9e1ec389-f773-4410-bfe8-9e2ef116a5b4","CPWEE1",NA,NA,"2013-10-27","P7D","Total",NA,NA,NA,NA,NA,533,"Number","Registered deaths",0,NA,NA
"151","740c2d34-5d72-4747-b864-71a0b19381f6","CPWEE1",NA,NA,"2013-11-17","P7D","Total",NA,NA,NA,NA,NA,532,"Number","Registered deaths",0,NA,NA
"152","fa0361f6-1190-4c12-918b-7f42b91e2b80","CPWEE1",NA,NA,"2013-12-01","P7D","Total",NA,NA,NA,NA,NA,525,"Number","Registered deaths",0,NA,NA
"153","1d920dd2-d6bf-447b-b705-8453958450cf","CPWEE1",NA,NA,"2013-12-15","P7D","Total",NA,NA,NA,NA,NA,526,"Number","Registered deaths",0,NA,NA
"154","7af8285e-0461-42d6-a126-d86ba75a1ab3","CPWEE1",NA,NA,"2013-11-24","P7D","Total",NA,NA,NA,NA,NA,548,"Number","Registered deaths",0,NA,NA
"155","e45ecae6-36f9-47fb-989e-23acf623a1fa","CPWEE1",NA,NA,"2013-12-08","P7D","Total",NA,NA,NA,NA,NA,505,"Number","Registered deaths",0,NA,NA
"156","e5616bbe-1433-41bb-9a1e-bded4a9ef6f6","CPWEE1",NA,NA,"2013-12-22","P7D","Total",NA,NA,NA,NA,NA,527,"Number","Registered deaths",0,NA,NA
"157","46e8f90a-18c1-413c-b1ea-645d85ac6b82","CPWEE1",NA,NA,"2014-01-05","P7D","Total",NA,NA,NA,NA,NA,525,"Number","Registered deaths",0,NA,NA
"158","67b90eb6-ff00-4b13-b828-ab2f678cf232","CPWEE1",NA,NA,"2013-12-29","P7D","Total",NA,NA,NA,NA,NA,516,"Number","Registered deaths",0,NA,NA
"159","66557f81-0930-4c72-a83b-547a4539124d","CPWEE1",NA,NA,"2014-01-12","P7D","Total",NA,NA,NA,NA,NA,522,"Number","Registered deaths",0,NA,NA
"160","9ff2b28d-4c59-4f40-bd49-a8612adcbb5f","CPWEE1",NA,NA,"2014-01-19","P7D","Total",NA,NA,NA,NA,NA,545,"Number","Registered deaths",0,NA,NA
"161","08ebeb45-546c-408e-a248-add6fb1306fe","CPWEE1",NA,NA,"2014-02-02","P7D","Total",NA,NA,NA,NA,NA,497,"Number","Registered deaths",0,NA,NA
"162","de7d22b4-40c0-428b-81e2-14c8c3400a21","CPWEE1",NA,NA,"2014-01-26","P7D","Total",NA,NA,NA,NA,NA,520,"Number","Registered deaths",0,NA,NA
"163","8d08ee98-cc78-49d7-b2d1-296e801360e5","CPWEE1",NA,NA,"2014-02-09","P7D","Total",NA,NA,NA,NA,NA,542,"Number","Registered deaths",0,NA,NA
"164","b5b105bf-dde7-4952-a762-21720a8902aa","CPWEE1",NA,NA,"2014-02-23","P7D","Total",NA,NA,NA,NA,NA,546,"Number","Registered deaths",0,NA,NA
"165","6c5cf689-fb71-4114-a053-690c69f7e899","CPWEE1",NA,NA,"2014-02-16","P7D","Total",NA,NA,NA,NA,NA,565,"Number","Registered deaths",0,NA,NA
"166","964ba8f2-1380-4609-a41f-49b7dac70824","CPWEE1",NA,NA,"2014-03-02","P7D","Total",NA,NA,NA,NA,NA,532,"Number","Registered deaths",0,NA,NA
"167","35a22f04-cb78-4289-83b4-b95d06eed92a","CPWEE1",NA,NA,"2014-03-09","P7D","Total",NA,NA,NA,NA,NA,528,"Number","Registered deaths",0,NA,NA
"168","a4e52944-c837-40ee-bce2-9a3ba936aa54","CPWEE1",NA,NA,"2014-03-16","P7D","Total",NA,NA,NA,NA,NA,553,"Number","Registered deaths",0,NA,NA
"169","d4e93fda-d5a5-4bd1-a869-2e01a084124f","CPWEE1",NA,NA,"2014-03-30","P7D","Total",NA,NA,NA,NA,NA,533,"Number","Registered deaths",0,NA,NA
"170","cdba629f-572e-468b-9f30-2ca965b0e5c9","CPWEE1",NA,NA,"2014-03-23","P7D","Total",NA,NA,NA,NA,NA,513,"Number","Registered deaths",0,NA,NA
"171","d3e52d0c-9458-4918-b9cb-0165598b5794","CPWEE1",NA,NA,"2014-04-20","P7D","Total",NA,NA,NA,NA,NA,603,"Number","Registered deaths",0,NA,NA
"172","39e5b731-0e3f-4cfe-b3c9-590e073dd10e","CPWEE1",NA,NA,"2014-04-27","P7D","Total",NA,NA,NA,NA,NA,542,"Number","Registered deaths",0,NA,NA
"173","ec06eda1-ec74-4c6f-85d9-8ddb5099c5ff","CPWEE1",NA,NA,"2014-04-06","P7D","Total",NA,NA,NA,NA,NA,515,"Number","Registered deaths",0,NA,NA
"174","2765a01d-0c01-4c2a-b0d3-660a54a3a8d7","CPWEE1",NA,NA,"2014-05-18","P7D","Total",NA,NA,NA,NA,NA,618,"Number","Registered deaths",0,NA,NA
"175","e79946ed-f930-4356-baf6-b47f829979b2","CPWEE1",NA,NA,"2014-04-13","P7D","Total",NA,NA,NA,NA,NA,496,"Number","Registered deaths",0,NA,NA
"176","670130eb-3ec6-45d2-9faf-4cd35dfce7ca","CPWEE1",NA,NA,"2014-05-25","P7D","Total",NA,NA,NA,NA,NA,637,"Number","Registered deaths",0,NA,NA
"177","6f38c9fc-936b-4850-9823-23d04a1b5591","CPWEE1",NA,NA,"2014-05-04","P7D","Total",NA,NA,NA,NA,NA,550,"Number","Registered deaths",0,NA,NA
"178","28a727b1-5fb3-4753-a3a3-db52968dbb2b","CPWEE1",NA,NA,"2014-05-11","P7D","Total",NA,NA,NA,NA,NA,557,"Number","Registered deaths",0,NA,NA
"179","4be3b705-0542-43de-8c1f-3b8cd7008d40","CPWEE1",NA,NA,"2014-06-08","P7D","Total",NA,NA,NA,NA,NA,607,"Number","Registered deaths",0,NA,NA
"180","19b9b1c8-6877-4a37-8fa9-2c9877f3ca5c","CPWEE1",NA,NA,"2014-06-15","P7D","Total",NA,NA,NA,NA,NA,578,"Number","Registered deaths",0,NA,NA
"181","4519a138-e9e2-4f67-8a00-689d36b86d83","CPWEE1",NA,NA,"2014-06-01","P7D","Total",NA,NA,NA,NA,NA,656,"Number","Registered deaths",0,NA,NA
"182","dfc6919f-74bb-4381-90ee-7eb70e8d0891","CPWEE1",NA,NA,"2014-06-22","P7D","Total",NA,NA,NA,NA,NA,625,"Number","Registered deaths",0,NA,NA
"183","91bb1e48-75c7-4c62-9a8a-6a1661548095","CPWEE1",NA,NA,"2014-07-13","P7D","Total",NA,NA,NA,NA,NA,678,"Number","Registered deaths",0,NA,NA
"184","a9b37082-0b81-4030-a09f-3b282f666baf","CPWEE1",NA,NA,"2014-06-29","P7D","Total",NA,NA,NA,NA,NA,653,"Number","Registered deaths",0,NA,NA
"185","6e821336-071e-4fad-bd31-45578d98c416","CPWEE1",NA,NA,"2014-07-06","P7D","Total",NA,NA,NA,NA,NA,658,"Number","Registered deaths",0,NA,NA
"186","fa514139-1afa-448b-acbe-1c20f649494f","CPWEE1",NA,NA,"2014-07-20","P7D","Total",NA,NA,NA,NA,NA,632,"Number","Registered deaths",0,NA,NA
"187","53556811-6b30-427b-9040-f581958c2b2c","CPWEE1",NA,NA,"2014-07-27","P7D","Total",NA,NA,NA,NA,NA,699,"Number","Registered deaths",0,NA,NA
"188","b38148f9-2db5-4c38-a2df-ae3041140c86","CPWEE1",NA,NA,"2014-09-21","P7D","Total",NA,NA,NA,NA,NA,605,"Number","Registered deaths",0,NA,NA
"189","befd8744-6d41-4422-929f-5b67bc0d4618","CPWEE1",NA,NA,"2014-08-03","P7D","Total",NA,NA,NA,NA,NA,680,"Number","Registered deaths",0,NA,NA
"190","ec13f303-ae54-4f7a-8c97-0109a5e2479d","CPWEE1",NA,NA,"2014-10-05","P7D","Total",NA,NA,NA,NA,NA,671,"Number","Registered deaths",0,NA,NA
"191","cc7f5266-c2ab-41c5-9df0-f08bd335b60e","CPWEE1",NA,NA,"2014-10-12","P7D","Total",NA,NA,NA,NA,NA,628,"Number","Registered deaths",0,NA,NA
"192","ce6d8611-501e-43f9-b283-cce86964e611","CPWEE1",NA,NA,"2014-08-10","P7D","Total",NA,NA,NA,NA,NA,684,"Number","Registered deaths",0,NA,NA
"193","6337c604-c92f-41df-bb2d-6085281c76e7","CPWEE1",NA,NA,"2014-08-17","P7D","Total",NA,NA,NA,NA,NA,669,"Number","Registered deaths",0,NA,NA
"194","93b24115-0a63-4cf7-98b9-d5790953b929","CPWEE1",NA,NA,"2014-10-19","P7D","Total",NA,NA,NA,NA,NA,600,"Number","Registered deaths",0,NA,NA
"195","7ee037ee-5026-4b09-9805-b33dd7e29c1e","CPWEE1",NA,NA,"2014-08-24","P7D","Total",NA,NA,NA,NA,NA,651,"Number","Registered deaths",0,NA,NA
"196","7d9621a7-7f11-4acf-96cc-90d3dc8aac9e","CPWEE1",NA,NA,"2014-08-31","P7D","Total",NA,NA,NA,NA,NA,625,"Number","Registered deaths",0,NA,NA
"197","932ddee0-00ac-4d92-be8d-1694ecb7f9e5","CPWEE1",NA,NA,"2014-09-07","P7D","Total",NA,NA,NA,NA,NA,678,"Number","Registered deaths",0,NA,NA
"198","aeab7a4d-6658-414d-9473-7251d056ea43","CPWEE1",NA,NA,"2014-09-14","P7D","Total",NA,NA,NA,NA,NA,703,"Number","Registered deaths",0,NA,NA
"199","10eb2b55-6888-4c63-8636-dcf48f17447c","CPWEE1",NA,NA,"2014-09-28","P7D","Total",NA,NA,NA,NA,NA,642,"Number","Registered deaths",0,NA,NA
"200","37c36042-736e-46a6-8723-8aab514e1201","CPWEE1",NA,NA,"2014-11-02","P7D","Total",NA,NA,NA,NA,NA,600,"Number","Registered deaths",0,NA,NA
"201","82d82a8b-411e-4f85-8f4f-e38a89050eb2","CPWEE1",NA,NA,"2014-11-09","P7D","Total",NA,NA,NA,NA,NA,594,"Number","Registered deaths",0,NA,NA
"202","18e422c6-d6bf-40fa-8c3a-8f28e0a8e3f8","CPWEE1",NA,NA,"2014-12-28","P7D","Total",NA,NA,NA,NA,NA,587,"Number","Registered deaths",0,NA,NA
"203","3b37a904-ba81-4736-afe2-0acb1c3e8875","CPWEE1",NA,NA,"2014-10-26","P7D","Total",NA,NA,NA,NA,NA,597,"Number","Registered deaths",0,NA,NA
"204","65478973-356f-4786-a859-812f20097b27","CPWEE1",NA,NA,"2014-11-16","P7D","Total",NA,NA,NA,NA,NA,575,"Number","Registered deaths",0,NA,NA
"205","d5554483-7856-4b9e-9ae5-3995f892f174","CPWEE1",NA,NA,"2014-11-23","P7D","Total",NA,NA,NA,NA,NA,613,"Number","Registered deaths",0,NA,NA
"206","a5af22a8-bd3b-4751-a554-252beecf419c","CPWEE1",NA,NA,"2014-11-30","P7D","Total",NA,NA,NA,NA,NA,585,"Number","Registered deaths",0,NA,NA
"207","b1a3b49d-ff98-4c7f-ab4a-be0db08f8445","CPWEE1",NA,NA,"2014-12-07","P7D","Total",NA,NA,NA,NA,NA,580,"Number","Registered deaths",0,NA,NA
"208","ef008f2d-6a92-41f6-b253-6c23daafc092","CPWEE1",NA,NA,"2014-12-14","P7D","Total",NA,NA,NA,NA,NA,561,"Number","Registered deaths",0,NA,NA
"209","acc1a94f-33e2-44fa-989c-3a7cf0f3cb98","CPWEE1",NA,NA,"2014-12-21","P7D","Total",NA,NA,NA,NA,NA,595,"Number","Registered deaths",0,NA,NA
"210","f5934a27-2e11-4471-be86-687b007ebb71","CPWEE1",NA,NA,"2015-01-18","P7D","Total",NA,NA,NA,NA,NA,595,"Number","Registered deaths",0,NA,NA
"211","1cb59191-02ae-435c-9c97-6f98a73786ed","CPWEE1",NA,NA,"2015-01-04","P7D","Total",NA,NA,NA,NA,NA,564,"Number","Registered deaths",0,NA,NA
"212","84661476-a5b1-4f8c-8a59-68fbf1962422","CPWEE1",NA,NA,"2015-01-25","P7D","Total",NA,NA,NA,NA,NA,531,"Number","Registered deaths",0,NA,NA
"213","68b3acbf-f968-4a98-aade-24589c34978a","CPWEE1",NA,NA,"2015-02-01","P7D","Total",NA,NA,NA,NA,NA,587,"Number","Registered deaths",0,NA,NA
"214","8799b2e5-4532-4d6e-9864-cfd7f2b7066e","CPWEE1",NA,NA,"2015-01-11","P7D","Total",NA,NA,NA,NA,NA,566,"Number","Registered deaths",0,NA,NA
"215","92d1059a-883c-4d85-8087-6552c09c28f3","CPWEE1",NA,NA,"2015-02-22","P7D","Total",NA,NA,NA,NA,NA,542,"Number","Registered deaths",0,NA,NA
"216","a84d9bce-f110-4f1c-ac02-89db2beb474f","CPWEE1",NA,NA,"2015-02-08","P7D","Total",NA,NA,NA,NA,NA,567,"Number","Registered deaths",0,NA,NA
"217","922bee5a-dbbc-4be0-b06f-8290e3ab0899","CPWEE1",NA,NA,"2015-03-15","P7D","Total",NA,NA,NA,NA,NA,552,"Number","Registered deaths",0,NA,NA
"218","e6cdb512-f56b-44b7-b771-0b839d8a0970","CPWEE1",NA,NA,"2015-02-15","P7D","Total",NA,NA,NA,NA,NA,577,"Number","Registered deaths",0,NA,NA
"219","09ed942f-1842-4772-8b89-9d170cc22569","CPWEE1",NA,NA,"2015-03-22","P7D","Total",NA,NA,NA,NA,NA,567,"Number","Registered deaths",0,NA,NA
"220","3675a49a-30a2-4c0a-8422-339c88718581","CPWEE1",NA,NA,"2015-03-01","P7D","Total",NA,NA,NA,NA,NA,586,"Number","Registered deaths",0,NA,NA
"221","6d07eac8-ba7c-4e28-8262-b1661d1fc599","CPWEE1",NA,NA,"2015-03-29","P7D","Total",NA,NA,NA,NA,NA,575,"Number","Registered deaths",0,NA,NA
"222","aab50e74-ece8-4907-acf3-eab1eee61047","CPWEE1",NA,NA,"2015-03-08","P7D","Total",NA,NA,NA,NA,NA,550,"Number","Registered deaths",0,NA,NA
"223","4f8be968-41fa-4f66-8424-a10249977175","CPWEE1",NA,NA,"2015-04-19","P7D","Total",NA,NA,NA,NA,NA,554,"Number","Registered deaths",0,NA,NA
"224","743cf0aa-ab87-49f3-9b6e-2a48c61dcf61","CPWEE1",NA,NA,"2015-04-05","P7D","Total",NA,NA,NA,NA,NA,586,"Number","Registered deaths",0,NA,NA
"225","a36e61ff-df6b-4bf1-ac4f-6e89a2c3b12c","CPWEE1",NA,NA,"2015-04-12","P7D","Total",NA,NA,NA,NA,NA,565,"Number","Registered deaths",0,NA,NA
"226","f286d3bc-2bf0-465c-b360-1aeea3544fe1","CPWEE1",NA,NA,"2015-05-10","P7D","Total",NA,NA,NA,NA,NA,620,"Number","Registered deaths",0,NA,NA
"227","59604919-e1f3-4508-9ba1-11ba5ff578b6","CPWEE1",NA,NA,"2015-05-17","P7D","Total",NA,NA,NA,NA,NA,583,"Number","Registered deaths",0,NA,NA
"228","2f58aeb2-318d-41ac-b722-8794f6c640df","CPWEE1",NA,NA,"2015-04-26","P7D","Total",NA,NA,NA,NA,NA,576,"Number","Registered deaths",0,NA,NA
"229","a456c043-0684-475e-b138-7322fe468971","CPWEE1",NA,NA,"2015-05-31","P7D","Total",NA,NA,NA,NA,NA,593,"Number","Registered deaths",0,NA,NA
"230","5b28b95d-f550-4c2f-8c64-688a8f190de6","CPWEE1",NA,NA,"2015-05-03","P7D","Total",NA,NA,NA,NA,NA,579,"Number","Registered deaths",0,NA,NA
"231","960c7b32-a1fa-4663-a3d4-ac119c5247bf","CPWEE1",NA,NA,"2015-06-07","P7D","Total",NA,NA,NA,NA,NA,632,"Number","Registered deaths",0,NA,NA
"232","8a7305cb-2b5c-400b-88a4-fba7d17edec4","CPWEE1",NA,NA,"2015-05-24","P7D","Total",NA,NA,NA,NA,NA,565,"Number","Registered deaths",0,NA,NA
"233","8b3c528d-4a01-4ce8-9cd0-6c0c24306cb5","CPWEE1",NA,NA,"2015-06-21","P7D","Total",NA,NA,NA,NA,NA,640,"Number","Registered deaths",0,NA,NA
"234","161532aa-38d3-44ca-8a25-ae76c947630c","CPWEE1",NA,NA,"2015-06-14","P7D","Total",NA,NA,NA,NA,NA,626,"Number","Registered deaths",0,NA,NA
"235","e1e07b6a-4595-4042-8b83-a7c16a49e706","CPWEE1",NA,NA,"2015-06-28","P7D","Total",NA,NA,NA,NA,NA,625,"Number","Registered deaths",0,NA,NA
"236","0d7f96ea-3b4d-4cba-a2e4-54a9e74b0d89","CPWEE1",NA,NA,"2015-07-05","P7D","Total",NA,NA,NA,NA,NA,646,"Number","Registered deaths",0,NA,NA
"237","16b3f2b0-22a8-4f7f-940b-0e1c203f0ed1","CPWEE1",NA,NA,"2015-07-19","P7D","Total",NA,NA,NA,NA,NA,680,"Number","Registered deaths",0,NA,NA
"238","df54b065-25b3-4d1d-974d-1fe9fa0b16e9","CPWEE1",NA,NA,"2015-07-26","P7D","Total",NA,NA,NA,NA,NA,710,"Number","Registered deaths",0,NA,NA
"239","89081e9f-a526-475a-9643-e64907a6ded0","CPWEE1",NA,NA,"2015-07-12","P7D","Total",NA,NA,NA,NA,NA,669,"Number","Registered deaths",0,NA,NA
"240","a5de940c-aa3d-4163-a0e5-987c459b5bf9","CPWEE1",NA,NA,"2015-08-02","P7D","Total",NA,NA,NA,NA,NA,727,"Number","Registered deaths",0,NA,NA
"241","b97ec866-f17d-4918-96fb-3069aa3e5cf3","CPWEE1",NA,NA,"2015-08-23","P7D","Total",NA,NA,NA,NA,NA,663,"Number","Registered deaths",0,NA,NA
"242","f9e8571a-76c6-4c7e-8116-baf5475dbcbd","CPWEE1",NA,NA,"2015-08-09","P7D","Total",NA,NA,NA,NA,NA,720,"Number","Registered deaths",0,NA,NA
"243","a22c6e3d-39b9-40a7-909d-2d11f392121c","CPWEE1",NA,NA,"2015-08-16","P7D","Total",NA,NA,NA,NA,NA,723,"Number","Registered deaths",0,NA,NA
"244","f3ec7779-5731-4adc-ac63-c7e89812b85b","CPWEE1",NA,NA,"2015-09-06","P7D","Total",NA,NA,NA,NA,NA,666,"Number","Registered deaths",0,NA,NA
"245","0399719f-79d7-4c0f-bf4f-9be2a254dfd9","CPWEE1",NA,NA,"2015-09-13","P7D","Total",NA,NA,NA,NA,NA,665,"Number","Registered deaths",0,NA,NA
"246","418be06f-a19c-4cbd-af4b-75b931024be1","CPWEE1",NA,NA,"2015-09-20","P7D","Total",NA,NA,NA,NA,NA,686,"Number","Registered deaths",0,NA,NA
"247","5653ae21-11cf-4336-994f-dddcc3f41e65","CPWEE1",NA,NA,"2015-09-27","P7D","Total",NA,NA,NA,NA,NA,655,"Number","Registered deaths",0,NA,NA
"248","7b6c79c2-f6fa-48a6-ad72-a58cd977b689","CPWEE1",NA,NA,"2015-10-04","P7D","Total",NA,NA,NA,NA,NA,595,"Number","Registered deaths",0,NA,NA
"249","0e89579e-00e7-487b-841f-6e3c603e8f50","CPWEE1",NA,NA,"2015-10-11","P7D","Total",NA,NA,NA,NA,NA,638,"Number","Registered deaths",0,NA,NA
"250","1278a133-d8a0-4013-b542-83e4dc718fa7","CPWEE1",NA,NA,"2015-11-08","P7D","Total",NA,NA,NA,NA,NA,624,"Number","Registered deaths",0,NA,NA
"251","2bfdca8e-0dbb-4660-8f1e-a00e79419cc6","CPWEE1",NA,NA,"2015-11-15","P7D","Total",NA,NA,NA,NA,NA,545,"Number","Registered deaths",0,NA,NA
"252","765737c1-4f14-437b-a963-5e8c3b4e1dfa","CPWEE1",NA,NA,"2015-11-22","P7D","Total",NA,NA,NA,NA,NA,613,"Number","Registered deaths",0,NA,NA
"253","18aab591-090c-433c-9824-3b7518fd581a","CPWEE1",NA,NA,"2015-12-06","P7D","Total",NA,NA,NA,NA,NA,603,"Number","Registered deaths",0,NA,NA
"254","ed28110a-8999-4138-bdef-84e05dff27e8","CPWEE1",NA,NA,"2015-12-13","P7D","Total",NA,NA,NA,NA,NA,575,"Number","Registered deaths",0,NA,NA
"255","c03b1796-1463-47fe-af7b-8478029b4633","CPWEE1",NA,NA,"2015-12-20","P7D","Total",NA,NA,NA,NA,NA,537,"Number","Registered deaths",0,NA,NA
"256","dfb3bce4-f9c5-4f62-ba8c-d9759fcdd034","CPWEE1",NA,NA,"2015-08-30","P7D","Total",NA,NA,NA,NA,NA,672,"Number","Registered deaths",0,NA,NA
"257","3286ba69-4e2e-4c63-a52b-d68f99135396","CPWEE1",NA,NA,"2015-12-27","P7D","Total",NA,NA,NA,NA,NA,567,"Number","Registered deaths",0,NA,NA
"258","abe1f794-c3e8-422d-993e-5c82ace277bb","CPWEE1",NA,NA,"2015-10-18","P7D","Total",NA,NA,NA,NA,NA,596,"Number","Registered deaths",0,NA,NA
"259","88a81cb0-726f-48ee-b0fa-9a9799ab2e0a","CPWEE1",NA,NA,"2016-01-31","P7D","Total",NA,NA,NA,NA,NA,541,"Number","Registered deaths",0,NA,NA
"260","8d689a9d-7a78-4dab-9fdd-73dff3be28ac","CPWEE1",NA,NA,"2015-10-25","P7D","Total",NA,NA,NA,NA,NA,596,"Number","Registered deaths",0,NA,NA
"261","365d616f-bc1d-4fad-b1cc-6058e02502bf","CPWEE1",NA,NA,"2015-11-01","P7D","Total",NA,NA,NA,NA,NA,606,"Number","Registered deaths",0,NA,NA
"262","65f076f3-2464-415b-87ac-4a529c84e74b","CPWEE1",NA,NA,"2016-03-06","P7D","Total",NA,NA,NA,NA,NA,534,"Number","Registered deaths",0,NA,NA
"263","6ab86290-90ef-45ae-a484-e40551744b41","CPWEE1",NA,NA,"2015-11-29","P7D","Total",NA,NA,NA,NA,NA,546,"Number","Registered deaths",0,NA,NA
"264","e4a4a773-37bb-48ef-b528-8079e3ac3761","CPWEE1",NA,NA,"2016-01-03","P7D","Total",NA,NA,NA,NA,NA,575,"Number","Registered deaths",0,NA,NA
"265","d8499497-8e1a-4bc8-9fec-68d3fd56123a","CPWEE1",NA,NA,"2016-01-10","P7D","Total",NA,NA,NA,NA,NA,564,"Number","Registered deaths",0,NA,NA
"266","83b41701-3abb-4a57-8618-16095f115d68","CPWEE1",NA,NA,"2016-01-17","P7D","Total",NA,NA,NA,NA,NA,558,"Number","Registered deaths",0,NA,NA
"267","e15a07c1-5979-48c1-aea8-490c7ea768fa","CPWEE1",NA,NA,"2016-01-24","P7D","Total",NA,NA,NA,NA,NA,519,"Number","Registered deaths",0,NA,NA
"268","1086d90e-4e07-4a51-a663-39be167db3f0","CPWEE1",NA,NA,"2016-02-07","P7D","Total",NA,NA,NA,NA,NA,552,"Number","Registered deaths",0,NA,NA
"269","67e9eaa9-68f3-4cdf-9f01-40fc577b4d38","CPWEE1",NA,NA,"2016-03-20","P7D","Total",NA,NA,NA,NA,NA,525,"Number","Registered deaths",0,NA,NA
"270","6e8acf0e-1063-47c9-b11d-3ad6530083a6","CPWEE1",NA,NA,"2016-02-14","P7D","Total",NA,NA,NA,NA,NA,523,"Number","Registered deaths",0,NA,NA
"271","a5913249-0ae0-41ee-8285-c12b454e5e27","CPWEE1",NA,NA,"2016-02-21","P7D","Total",NA,NA,NA,NA,NA,517,"Number","Registered deaths",0,NA,NA
"272","c1588ce9-aff2-4cda-9fd9-b3db6a284dd8","CPWEE1",NA,NA,"2016-02-28","P7D","Total",NA,NA,NA,NA,NA,568,"Number","Registered deaths",0,NA,NA
"273","4f423264-e533-4abe-b395-16bbe8c2359f","CPWEE1",NA,NA,"2016-03-13","P7D","Total",NA,NA,NA,NA,NA,511,"Number","Registered deaths",0,NA,NA
"274","51ae87f8-f8ad-4691-b232-859beeb2f626","CPWEE1",NA,NA,"2016-04-03","P7D","Total",NA,NA,NA,NA,NA,590,"Number","Registered deaths",0,NA,NA
"275","a2e78850-1db4-46c4-933b-2c7f14e26880","CPWEE1",NA,NA,"2016-03-27","P7D","Total",NA,NA,NA,NA,NA,515,"Number","Registered deaths",0,NA,NA
"276","1b12bcec-290f-44c9-8df9-89ece84919cb","CPWEE1",NA,NA,"2016-04-17","P7D","Total",NA,NA,NA,NA,NA,546,"Number","Registered deaths",0,NA,NA
"277","50e98a64-5e3f-4f86-9e09-55581c569142","CPWEE1",NA,NA,"2016-04-10","P7D","Total",NA,NA,NA,NA,NA,551,"Number","Registered deaths",0,NA,NA
"278","650cae54-8580-45bf-b414-9497891d67e2","CPWEE1",NA,NA,"2016-05-01","P7D","Total",NA,NA,NA,NA,NA,554,"Number","Registered deaths",0,NA,NA
"279","f813cde8-2e65-4769-9f22-6a8467093939","CPWEE1",NA,NA,"2016-04-24","P7D","Total",NA,NA,NA,NA,NA,581,"Number","Registered deaths",0,NA,NA
"280","a2a16b07-2bac-41ae-9328-bc5a1792669c","CPWEE1",NA,NA,"2016-05-08","P7D","Total",NA,NA,NA,NA,NA,599,"Number","Registered deaths",0,NA,NA
"281","fad618d9-5c3c-4e78-9b5d-4b739fe955b6","CPWEE1",NA,NA,"2016-05-15","P7D","Total",NA,NA,NA,NA,NA,620,"Number","Registered deaths",0,NA,NA
"282","99c92736-1ce0-4587-b968-95c7b2ffc471","CPWEE1",NA,NA,"2016-05-22","P7D","Total",NA,NA,NA,NA,NA,575,"Number","Registered deaths",0,NA,NA
"283","bb787c83-14a3-4c6b-a7d1-b3f9a6faf126","CPWEE1",NA,NA,"2016-06-05","P7D","Total",NA,NA,NA,NA,NA,594,"Number","Registered deaths",0,NA,NA
"284","51015b56-1902-4860-be83-a0306297f2f7","CPWEE1",NA,NA,"2016-06-19","P7D","Total",NA,NA,NA,NA,NA,608,"Number","Registered deaths",0,NA,NA
"285","92a0f09c-e9e1-4c17-af91-6b3ceaedb873","CPWEE1",NA,NA,"2016-05-29","P7D","Total",NA,NA,NA,NA,NA,599,"Number","Registered deaths",0,NA,NA
